pk,comment,example,contributed_datapoint
42475,BB: 21,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42476,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42477,LRC: 206ff,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42478,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42479,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42480,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42481,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42482,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42483,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42484,"if restricted to pronoun system; there are gender distinctions for all nouns, as part of N class system",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42485,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42486,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42487,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42488,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42489,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42490,LRC: 152,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42491,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42492,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42493,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42494,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42495,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42496,"(p. 15, 26)There is no gender distinction",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42497,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42498,(p. 74) no gender distinction,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42499,(p. 23),,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42500,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42501,(p. 28) The language has no gender distinction.,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42502,p16,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42503,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42504,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42505,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42506,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42507,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42508,NA,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42509,"Gender is a property of nouns, but is only marked by verb-inflectional choices [p39]; but with emphasis on ONLY, the answer is Y, see pronominal forms ch.4",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42510,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42511,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42512,P.29: Possessive pronouns mark gender for all persons of possessor.,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42513,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42514,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42515,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42516,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42517,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42518,see 2.2.02,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42519,"also in 2sg, see NP p.31",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42520,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42521,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42522,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42523,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42524,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42525,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42526,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42527,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42528,"i.e. restricted to pronoun system; of course, all nouns are marked for gender in sg (unless incorporated).",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42529,Gender is marked on 3sg Absolutive prefixes (= O/BEN of transitives; S of intransitives),,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42530,p.13,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42531,"only in verbal affixes, also for 3PL",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42532,"see 2.2.02: in resumptive pronouns & object and genitive: gender is added to basic person indices for 3sg, 3du and 3pl, as well as for 2du and 2pl, p.251",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42533,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42534,"Honorific (pragmatic) use of gender does not specify gender for other than 3sg, see 2000:44-45: ""When speaking to one or two people directly, the masculine form is always used regardless of their gender. Similarly, first person always uses the feminine form. Mark Donohue did a good job informally sumarizing this system by saying, âI am female; you are male.â Thus the Orya gender system has some aspects of an honorific system as well.",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42535,3pl distinguishes human and nonhuman,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42536,also in second person singular!,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42537,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42538,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42539,No gender distinction in pronouns (Belfrage: Table 5).,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42540,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42541,Also has gender distinctions in basic demonstratives (Ford and Ober 1991:137).,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42542,No gender distinction in pronouns. No grammaticalized gender.,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42543,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42544,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42545,"Restricted to humans but not restricted to 3rd person. See Joe Blythe's comments in answer to 2.5.01. Masculine/Feminine agreement on the verb for human groups of 2 or more (dual, paucal and plural forms).",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42546,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42547,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42548,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42549,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42550,DB: No distinction for gender in 3rd person either. Your questions seems to assume that the language has a distinction in gender for 3rd person,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42551,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42552,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42553,"on object agreement (p.34), and S/A on predicative adjectives and on Present tense",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42554,only for 3pl: animate vs inanimate,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42555,human vs non-human,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42556,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42557,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42558,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42559,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42560,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42561,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42562,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42563,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42564,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42565,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42566,AF: no gender distinction (DM: advice from MD is that if no gender then the answer here is N),,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42567,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42568,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42569,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42570,"also for 2sg, p.53",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42571,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42572,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42573,"There are gender/number markers on some nouns in Waalubal and Casino dialects (Crowley 30, 264). But these do not control any agreement so are not coded as noun class or gender. According to Sharpe gender is marked not only in 3rd person pronouns but also in other words in some Bandjalang dialects: inflection of kinship terms (Sharpe 2005: 25), inflection of some adjectives (Sharpe 2005 24).",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42574,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42575,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42576,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42577,No gender distinctions in pronouns. No gender.,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42578,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42579,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42580,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42581,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42582,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42583,LRC: 867,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42584,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42585,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42586,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42587,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42588,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42589,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42590,"also for 2sg, see p. 87: /am/ for 2sgm; /ne/ for 2sgf; but not exclusively; males can be either /am/ or /ne/, cf. p.25 due to (lack of) respect.",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42591,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42592,"also in 3pl, p. 128; clearly only for natural sex for human nouns",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42593,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42594,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42595,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42596,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42597,"Distinction is found in pronominal prefixes, demonstratives etc (K&C 1996: 3).",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42598,Â,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42599,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42600,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42601,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42602,no gender anywhere,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42603,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42604,Gender agreement within the NP (see answer to 2.5.05 (p.64),,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42605,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42606,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42607,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42608,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42609,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42610,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42611,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42612,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42613,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42614,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42615,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42616,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42617,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42618,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42619,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42620,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42621,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42622,"gender for all free pronouns, p.35",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42623,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42624,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42625,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42626,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42627,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42628,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42629,"Yes, for both independent, subject, and possessive pronouns in both second and third persons.",,Jesse Peacock
42630,,,Jakob Lesage
42631,,,Jakob Lesage
42632,,,Harald Hammarstrom
42633,,,Harald Hammarstrom
42634,,,Jakob Lesage
42635,,,Swintha Danielsen 2008-05-25
42636,,,Swintha Danielsen 2008-05-25
42637,,,Swintha Danielsen 2008-05-25
42638,,,Swintha Danielsen 2008-05-25
42639,,,Swintha Danielsen 2008-05-25
42640,,,Swintha Danielsen 2008-05-25
42641,,,Swintha Danielsen 2008-05-25
42642,,,Swintha Danielsen 2008-05-25
42643,,,Swintha Danielsen 2008-05-25
42644,,,Swintha Danielsen 2008-05-25
42645,,,Swintha Danielsen 2008-05-25
42646,,,Swintha Danielsen 2008-05-25
42647,,,Swintha Danielsen 2008-05-25
42648,,,Swintha Danielsen 2008-05-25
42649,,,Swintha Danielsen 2008-05-25
42650,,,Swintha Danielsen 2008-05-25
42651,,,Swintha Danielsen 2008-05-25
42652,,,Swintha Danielsen 2008-05-25
42653,,,Swintha Danielsen 2008-05-25
42654,,,Swintha Danielsen 2008-05-25
42655,,,Swintha Danielsen 2008-05-25
42656,,,Swintha Danielsen 2008-05-25
42657,,,Swintha Danielsen 2008-05-25
42658,,,Swintha Danielsen 2008-05-25
42659,,,Swintha Danielsen 2008-05-25
42660,,,Swintha Danielsen 2008-05-25
42661,,,Swintha Danielsen 2008-05-25
42662,,,Swintha Danielsen 2008-05-25
42663,,,Swintha Danielsen 2008-05-25
42664,,,Swintha Danielsen 2008-05-25
42665,,,Swintha Danielsen 2008-05-25
42666,,,Swintha Danielsen 2008-05-25
42667,,,Swintha Danielsen 2008-05-25
42668,,,Swintha Danielsen 2008-05-25
42669,also on some kinship terms,,Swintha Danielsen 2008-05-25
42670,,,Swintha Danielsen 2008-05-25
42671,,,Swintha Danielsen 2008-05-25
42672,,,Swintha Danielsen 2008-05-25
42673,,,Jakob Lesage
42674,,,Jakob Lesage
42675,,,Harald Hammarstrom
42676,,,Jakob Lesage
42677,,,Harald Hammarstrom
42678,,,Jakob Lesage
42679,,,Jakob Lesage
42680,,,Harald Hammarstrom
42681,,,Jakob Lesage
42682,,,Harald Hammarstrom
42683,see above,,Jeremy Collins
42684,,,Jeremy Collins
42685,,,Jeremy Collins
42686,,,Jeremy Collins
42687,,,Jeremy Collins
42688,,,Jeremy Collins
42689,,,Jeremy Collins
42690,,,Jeremy Collins
42691,,,Jeremy Collins
42692,,,Jeremy Collins
42693,,,Jakob Lesage
42694,,,Harald Hammarstrom
42695,,,Jakob Lesage
42696,,,Hedvig Skirgård
42697,,,Hedvig Skirgård
42698,,,Hedvig Skirgård
42699,,,Hedvig Skirgård
42700,,,Hedvig Skirgård
42701,,,Hedvig Skirgård
42702,,,Hedvig Skirgård
42703,,,Hedvig Skirgård
42704,,,Hedvig Skirgård
42705,,,Hedvig Skirgård
42706,,,Hedvig Skirgård
42707,,,Hedvig Skirgård
42708,,,Hedvig Skirgård
42709,,,Hedvig Skirgård
42710,,,Hedvig Skirgård
42711,,,Hedvig Skirgård
42712,,,Hedvig Skirgård
42713,,,Hedvig Skirgård
42714,,,Hedvig Skirgård
42715,,,Hedvig Skirgård
42716,,,Hedvig
42717,,,Hedvig Skirgård
42718,,,Hedvig Skirgård
42719,,,Hedvig Skirgård
42720,,,Hedvig Skirgård
42721,,,Hedvig Skirgård
42722,,,Hedvig Skirgård
42723,,,Hedvig Skirgård
42724,,,Hedvig Skirgård
42725,,,Hedvig Skirgård
42726,,,Hedvig Skirgård
42727,,,Hedvig Skirgård
42728,,,Hedvig Skirgård
42729,,,Hedvig Skirgård
42730,,,Hedvig Skirgård
42731,,,Hedvig Skirgård
42732,,,Hedvig Skirgård
42733,,,Hedvig Skirgård
42734,,,Hedvig Skirgård
42735,,,Hedvig Skirgård
42736,,,Hedvig Skirgård
42737,,,Suzanne van der Meer
42738,e.g. demonstratives,,Suzanne van der Meer
42739,e.g. demonstratives,,Suzanne van der Meer
42740,,,Suzanne van der Meer
42741,,,Suzanne van der Meer
42742,human vs. non-human agreement,,Suzanne van der Meer
42743,,,Suzanne van der Meer
42744,,,Suzanne van der Meer
42745,,,Suzanne van der Meer
42746,,,Suzanne van der Meer
42747,,,Suzanne van der Meer
42748,,,Suzanne van der Meer
42749,,,Suzanne van der Meer
42750,,,Suzanne van der Meer
42751,,,Suzanne van der Meer
42752,,,Suzanne van der Meer
42753,,,Suzanne van der Meer
42754,,,Suzanne van der Meer
42755,,,Suzanne van der Meer
42756,,,Suzanne van der Meer
42757,,,Suzanne van der Meer
42758,,,Suzanne van der Meer
42759,,,Suzanne van der Meer
42760,,,Suzanne van der Meer
42761,,,Suzanne van der Meer
42762,,,Suzanne van der Meer
42763,,,Suzanne van der Meer
42764,,,Suzanne van der Meer
42765,,,Suzanne van der Meer
42766,,,Suzanne van der Meer
42767,,,Suzanne van der Meer
42768,,,Suzanne van der Meer
42769,,,Suzanne van der Meer
42770,,,Suzanne van der Meer
42771,,,Suzanne van der Meer
42772,,,Suzanne van der Meer
42773,,,Suzanne van der Meer
42774,,,Suzanne van der Meer
42775,,,Suzanne van der Meer
42776,,,Suzanne van der Meer
42777,,,Suzanne van der Meer
42778,,,Suzanne van der Meer
42779,,,Suzanne van der Meer
42780,,,Suzanne van der Meer
42781,,,Suzanne van der Meer
42782,"Only with the relativizers, as seen in examples from 1982:46:||(xxx) Doxa s-Ãªxa s-Ãªxid i-ken i-k.||person FEM-former FEM-over.there 3SGF-go 3SGF-go||The woman who was over there has gone away.||||(xxx) Doxa l-Ãªxa l-Ãªxid u-kon u-k.||person MASC-former MASC-over.there 3SGM-go 3SGM-go||The man who was over there has gone away.",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42783,"There is concord between HN and the possessive construction: Class X X-belongs to Possessor, as in uala si-lo 'name pos-me'; viso xe-ni 'knife pos-me'; vu'a-x-o 'betelnut pos-me'; opo-le-li 'belly-pos-me' (Hashimoto p.8).",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42784,no noun classes,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42785,"[GR: answer was N, but modifiers p.85-86, suggest Y.]",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42786,"articles, demonstratives and nouns are marked for gender, but not adjectives",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42787,some adjectives change their form depending on the gender of the noun they are modifying (2003:xiv),,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42788,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42789,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42790,"Noun SEE BELOW classifiers agree when they cooccur, on deictics, numerals and adjectives. [Lawton 1993: 160, Senft 1986:68]  There are also verb classifiers [Lawton 1993:86ff], an interesting example of a noun classification system somewher on the road to becoming a noun class system",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42791,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42792,"dem, attribute-introducer",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42793,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42794,all modifiers agree wth the NP head,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42795,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42796,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42797,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
42798,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
